mode,scene_name,sources,class_names,full_img_path,full_mask_path
multi,ADE_train_00003425,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",satellite_dish;pipe_general;utility_meter,,
multi,ADE_train_00003429,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",compressor_unit;steel_beam;heat_exchanger,,
multi,ADE_train_00003430,phase_2_pdin_out0,pressure_independent_control_valve,,
multi,ADE_train_00003431,"phase_2_pdin_out0,phase_2_pdin_out1",flow_control_valve;exhaust_fan,,
multi,ADE_train_00003432,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",air_diffuser;pipe_support;hose_pipe,,
multi,ADE_train_00003433,phase_2_pdin_out0,wire_tray,,
multi,ADE_train_00003434,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",ladder_tray;electrical_raceway;sprinkler_head,,
multi,ADE_train_00003435,phase_2_pdin_out0,ventilation_fan,,
multi,ADE_train_00003436,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",cable_tray;construction_vehicle;mechanical_pump,,
multi,ADE_train_00003437,"phase_2_pdin_out0,phase_2_pdin_out1",inline_fan;hvac_control_panel,,
multi,ADE_train_00003440,phase_2_pdin_out0,acoustic_silencer,,
multi,ADE_train_00003442,phase_2_pdin_out0,duct_silencer,,
multi,ADE_train_00003444,"phase_2_pdin_out0,phase_2_pdin_out1",water_pipe;plastic_pipe,,
multi,ADE_train_00003445,"phase_2_pdin_out0,phase_2_pdin_out1",metal_pipe;hvac_pipe,,
multi,ADE_train_00003447,"phase_2_pdin_out0,phase_2_pdin_out1",pipe_hanger;pipe_clamp,,
multi,ADE_train_00003448,phase_2_pdin_out0,pipe_bracket,,
multi,ADE_train_00003450,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",junction_box;construction_vehicle;hvac_duct,,
multi,ADE_train_00003451,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",pipe_general;heat_exchanger;concrete_beam,,
multi,ADE_train_00003452,phase_2_pdin_out0,shutoff_valve,,
multi,ADE_train_00003457,"phase_2_pdin_out0,phase_2_pdin_out1",piping_manifold;pipe_manifold,,
multi,ADE_train_00003458,"phase_2_pdin_out0,phase_2_pdin_out1",heating_radiator;convector,,
multi,ADE_train_00003459,"phase_2_pdin_out0,phase_2_pdin_out1",filter_strainer;water_filter,,
multi,ADE_train_00003460,phase_2_pdin_out0,dirt_separator,,
multi,ADE_train_00003461,"phase_2_pdin_out0,phase_2_pdin_out1",Y_strainer;co_sensor,,
multi,ADE_train_00003462,"phase_2_pdin_out0,phase_2_pdin_out1",CO_detector;carbon_monoxide_sensor,,
multi,ADE_train_00003463,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",gas_sensor;environmental_sensor;temperature_sensor,,
multi,ADE_train_00003465,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",water_meter;electricity_meter;BTU_meter,,
multi,ADE_train_00003466,"phase_2_pdin_out0,phase_2_pdin_out1",ceiling_sprinkler;fan_coil_unit,,
multi,ADE_train_00003467,phase_2_pdin_out0,flow_meter,,
multi,ADE_train_00003468,phase_2_pdin_out0,window_glass,,
multi,ADE_train_00003469,"phase_2_pdin_out0,phase_2_pdin_out1",glass_panel;distribution_panel,,
multi,ADE_train_00003470,phase_2_pdin_out0,FCU,,
multi,ADE_train_00003471,"phase_2_pdin_out0,phase_2_pdin_out1",DB_board;switchgear_panel,,
multi,ADE_train_00003472,phase_2_pdin_out0,control_board,,
multi,ADE_train_00003473,phase_2_pdin_out0,cable_conduit,,
multi,ADE_train_00003475,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",air_duct;fresh_air_duct;supply_duct,,
multi,ADE_train_00003476,"phase_2_pdin_out0,phase_2_pdin_out1",PVC_conduit;EMT_conduit,,
multi,ADE_train_00003478,"phase_2_pdin_out0,phase_2_pdin_out1",fire_hose_reel;hose_reel,,
multi,ADE_train_00003479,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",fire_extinguisher;extinguisher_cylinder;fire_damper,,
multi,ADE_train_00003480,"phase_2_pdin_out0,phase_2_pdin_out1",smoke_damper;hvac_damper,,
multi,ADE_train_00003481,"phase_2_pdin_out0,phase_2_pdin_out1",vav_box;variable_air_volume_unit,,
multi,ADE_train_00003482,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",return_duct;ceiling_diffuser;flex_duct,,
multi,ADE_train_00003483,phase_2_pdin_out0,pibc_valve,,
multi,ADE_train_00003484,"phase_2_pdin_out0,phase_2_pdin_out1",balancing_valve;pressure_independent_control_valve,,
multi,ADE_train_00003489,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",flexible_duct;hose_pipe;electrical_panel,,
multi,ADE_train_00003490,phase_2_pdin_out0,I_beam,,
multi,ADE_train_00003491,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",H_beam;girder;wire_tray,,
multi,ADE_train_00003492,"phase_2_pdin_out0,phase_2_pdin_out1",inline_fan;hvac_control_panel,,
multi,ADE_train_00003494,phase_2_pdin_out0,mechanical_control_panel,,
multi,ADE_train_00003496,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",return_grille;supply_grille;acoustic_silencer,,
multi,ADE_train_00003497,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",duct_silencer;water_pipe;plastic_pipe,,
multi,ADE_train_00003499,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",metal_pipe;hvac_pipe;pipe_hanger,,
multi,ADE_train_00003500,phase_2_pdin_out0,pipe_clamp,,
multi,ADE_train_00003501,"phase_2_pdin_out0,phase_2_pdin_out1",pipe_bracket;shutoff_valve,,
multi,ADE_train_00003502,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",mechanical_pump;portable_light;electrical_conduit,,
multi,ADE_train_00003503,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",server_rack;cable_tray;battery_pack,,
multi,ADE_train_00003504,"phase_2_pdin_out0,phase_2_pdin_out1",ball_valve;gate_valve,,
multi,ADE_train_00003505,phase_2_pdin_out0,piping_manifold,,
multi,ADE_train_00003506,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",pipe_manifold;heating_radiator;convector,,
multi,ADE_train_00003507,"phase_2_pdin_out0,phase_2_pdin_out1",filter_strainer;water_filter,,
multi,ADE_train_00003508,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",dirt_separator;Y_strainer;co_sensor,,
multi,ADE_train_00003510,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",gas_sensor;environmental_sensor;temperature_sensor,,
multi,ADE_train_00003511,phase_2_pdin_out0,humidity_sensor,,
multi,ADE_train_00003514,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",construction_vehicle;scaffolding;utility_meter,,
multi,ADE_train_00003515,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",IAQ_sensor;water_meter;electricity_meter,,
multi,ADE_train_00003517,"phase_2_pdin_out0,phase_2_pdin_out1",BTU_meter;flow_meter,,
multi,ADE_train_00003518,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",mechanical_valve;measuring_tripod;construction_vehicle,,
multi,ADE_train_00003520,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",window_glass;glass_panel;distribution_panel,,
multi,ADE_train_00003521,"phase_2_pdin_out0,phase_2_pdin_out1",ladder_tray;electrical_raceway,,
multi,ADE_train_00003522,"phase_2_pdin_out0,phase_2_pdin_out1",DB_board;switchgear_panel,,
multi,ADE_train_00003525,"phase_2_pdin_out0,phase_2_pdin_out1",PVC_conduit;EMT_conduit,,
multi,ADE_train_00003526,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",air_grille;construction_vehicle;temporary_support_prop,,
multi,ADE_train_00003527,"phase_2_pdin_out0,phase_2_pdin_out1",fire_hose_reel;hose_reel,,
multi,ADE_train_00003529,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",sprinkler_head;ceiling_sprinkler;fan_coil_unit,,
multi,ADE_train_00003530,phase_2_pdin_out0,fire_extinguisher,,
multi,ADE_train_00003532,"phase_2_pdin_out0,phase_2_pdin_out1",extinguisher_cylinder;fire_damper,,
multi,ADE_train_00003533,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",flexible_duct;utility_meter;tool_cart,,
multi,ADE_train_00003534,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",smoke_damper;hvac_damper;vav_box,,
multi,ADE_train_00003535,"phase_2_pdin_out0,phase_2_pdin_out1",variable_air_volume_unit;pibc_valve,,
multi,ADE_train_00003539,"phase_1_poco_out0,phase_1_poco_out1",pipe_support;bracing,,
multi,ADE_train_00003540,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",pressure_independent_control_valve;flow_control_valve;exhaust_fan,,
multi,ADE_train_00003542,"phase_2_pdin_out0,phase_2_pdin_out1",ventilation_fan;inline_fan,,
multi,ADE_train_00003543,"phase_2_pdin_out0,phase_2_pdin_out1",hvac_control_panel;mechanical_control_panel,,
multi,ADE_train_00003545,"phase_2_pdin_out0,phase_2_pdin_out1",supply_grille;acoustic_silencer,,
multi,ADE_train_00003547,"phase_2_pdin_out0,phase_2_pdin_out1",duct_silencer;water_pipe,,
multi,ADE_train_00003550,"phase_2_pdin_out0,phase_2_pdin_out1",metal_pipe;hvac_pipe,,
multi,ADE_train_00003552,"phase_2_pdin_out0,phase_2_pdin_out1",pipe_hanger;pipe_clamp,,
multi,ADE_train_00003553,"phase_2_pdin_out0,phase_2_pdin_out1",pipe_bracket;shutoff_valve,,
multi,ADE_train_00003555,"phase_2_pdin_out0,phase_2_pdin_out1",piping_manifold;pipe_manifold,,
multi,ADE_train_00003556,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",air_duct;fresh_air_duct;supply_duct,,
multi,ADE_train_00003557,phase_2_pdin_out0,heating_radiator,,
multi,ADE_train_00003559,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",return_duct;ceiling_diffuser;flex_duct,,
multi,ADE_train_00003560,"phase_2_pdin_out0,phase_2_pdin_out1",convector;filter_strainer,,
multi,ADE_train_00003562,phase_2_pdin_out0,water_filter,,
multi,ADE_train_00003563,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",I_beam;H_beam;girder,,
multi,ADE_train_00003564,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",satellite_dish;drill_machine;hose_pipe,,
multi,ADE_train_00003565,phase_2_pdin_out0,dirt_separator,,
multi,ADE_train_00003567,"phase_2_pdin_out0,phase_2_pdin_out1",Y_strainer;co_sensor,,
multi,ADE_train_00003568,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",CO_detector;carbon_monoxide_sensor;gas_sensor,,
multi,ADE_train_00003570,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",environmental_sensor;temperature_sensor;humidity_sensor,,
multi,ADE_train_00003572,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",wire_tray;ladder_tray;electrical_raceway,,
multi,ADE_train_00003575,phase_2_pdin_out0,electricity_meter,,
multi,ADE_train_00003576,phase_2_pdin_out0,BTU_meter,,
multi,ADE_train_00003577,"phase_2_pdin_out0,phase_2_pdin_out1",flow_meter;window_glass,,
multi,ADE_train_00003579,phase_2_pdin_out0,distribution_panel,,
multi,ADE_train_00003580,phase_2_pdin_out0,DB_board,,
multi,ADE_train_00003581,phase_2_pdin_out0,switchgear_panel,,
multi,ADE_train_00003582,phase_2_pdin_out0,control_board,,
multi,ADE_train_00003585,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",mobile_tower;utility_meter;mechanical_valve,,
multi,ADE_train_00003586,"phase_2_pdin_out0,phase_2_pdin_out1",PVC_conduit;EMT_conduit,,
multi,ADE_train_00003590,"phase_2_pdin_out0,phase_2_pdin_out1",hose_reel;fire_extinguisher,,
multi,ADE_train_00003591,"phase_2_pdin_out0,phase_2_pdin_out1",extinguisher_cylinder;fire_damper,,
multi,ADE_train_00003593,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",smoke_damper;hvac_damper;vav_box,,
multi,ADE_train_00003594,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",variable_air_volume_unit;pibc_valve;balancing_valve,,
multi,ADE_train_00003599,phase_2_pdin_out0,pressure_independent_control_valve,,
multi,ADE_train_00003600,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",flow_control_valve;exhaust_fan;ventilation_fan,,
multi,ADE_train_00003601,"phase_2_pdin_out0,phase_2_pdin_out1",inline_fan;hvac_control_panel,,
multi,ADE_train_00003602,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",hvac_duct;flexible_duct;air_diffuser,,
multi,ADE_train_00003603,"phase_2_pdin_out0,phase_2_pdin_out1",mechanical_control_panel;return_grille,,
multi,ADE_train_00003604,"phase_2_pdin_out0,phase_2_pdin_out1",supply_grille;acoustic_silencer,,
multi,ADE_train_00003605,phase_2_pdin_out0,duct_silencer,,
multi,ADE_train_00003609,phase_2_pdin_out0,metal_pipe,,
multi,ADE_train_00003610,"phase_2_pdin_out0,phase_2_pdin_out1",hvac_pipe;pipe_hanger,,
multi,ADE_train_00003611,phase_2_pdin_out0,pipe_clamp,,
multi,ADE_train_00003612,phase_2_pdin_out0,pipe_bracket,,
multi,ADE_train_00003615,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",piping_manifold;pipe_manifold;heating_radiator,,
multi,ADE_train_00003616,"phase_2_pdin_out0,phase_2_pdin_out1",convector;filter_strainer,,
multi,ADE_train_00003618,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",generator_set;temporary_support_prop;utility_meter,,
multi,ADE_train_00003621,phase_2_pdin_out0,water_filter,,
multi,ADE_train_00003622,phase_2_pdin_out0,dirt_separator,,
multi,ADE_train_00003625,phase_2_pdin_out0,Y_strainer,,
multi,ADE_train_00003626,"phase_2_pdin_out0,phase_2_pdin_out1",co_sensor;CO_detector,,
multi,ADE_train_00003627,phase_2_pdin_out0,carbon_monoxide_sensor,,
multi,ADE_train_00003628,"phase_2_pdin_out0,phase_2_pdin_out1",gas_sensor;environmental_sensor,,
multi,ADE_train_00003630,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",temperature_sensor;humidity_sensor;IAQ_sensor,,
multi,ADE_train_00003631,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",utility_meter;concrete_mixer;construction_vehicle,,
multi,ADE_train_00003633,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",water_meter;electricity_meter;BTU_meter,,
multi,ADE_train_00003636,"phase_2_pdin_out0,phase_2_pdin_out1",glass_panel;distribution_panel,,
multi,ADE_train_00003637,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",DB_board;switchgear_panel;control_board,,
multi,ADE_train_00003638,"phase_2_pdin_out0,phase_2_pdin_out1",cable_conduit;PVC_conduit,,
multi,ADE_train_00003639,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",EMT_conduit;fire_hose_reel;hose_reel,,
multi,ADE_train_00003640,"phase_2_pdin_out0,phase_2_pdin_out1",fire_extinguisher;extinguisher_cylinder,,
multi,ADE_train_00003641,phase_2_pdin_out0,fire_damper,,
multi,ADE_train_00003642,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",smoke_damper;hvac_damper;vav_box,,
multi,ADE_train_00003643,"phase_2_pdin_out0,phase_2_pdin_out1",FCU;air_duct,,
multi,ADE_train_00003644,"phase_2_pdin_out0,phase_2_pdin_out1",variable_air_volume_unit;pibc_valve,,
multi,ADE_train_00003646,phase_2_pdin_out0,flow_control_valve,,
multi,ADE_train_00003647,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",exhaust_fan;ventilation_fan;inline_fan,,
multi,ADE_train_00003649,"phase_2_pdin_out0,phase_2_pdin_out1",hvac_control_panel;mechanical_control_panel,,
multi,ADE_train_00003650,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",return_grille;supply_grille;acoustic_silencer,,
multi,ADE_train_00003652,"phase_2_pdin_out0,phase_2_pdin_out1",duct_silencer;water_pipe,,
multi,ADE_train_00003655,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",workbench;radiator;safety_helmet,,
multi,ADE_train_00003657,"phase_2_pdin_out0,phase_2_pdin_out1",metal_pipe;hvac_pipe,,
multi,ADE_train_00003658,"phase_2_pdin_out0,phase_2_pdin_out1",pipe_hanger;pipe_clamp,,
multi,ADE_train_00003660,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",hose_pipe;temporary_support_prop;air_diffuser,,
multi,ADE_train_00003661,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",electrical_conduit;utility_meter;mechanical_pump,,
multi,ADE_train_00003663,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",fresh_air_duct;supply_duct;return_duct,,
multi,ADE_train_00003664,"phase_2_pdin_out0,phase_2_pdin_out1",shutoff_valve;ball_valve,,
multi,ADE_train_00003665,phase_2_pdin_out0,gate_valve,,
multi,ADE_train_00003666,"phase_2_pdin_out0,phase_2_pdin_out1",piping_manifold;pipe_manifold,,
multi,ADE_train_00003667,"phase_2_pdin_out0,phase_2_pdin_out1",heating_radiator;convector,,
multi,ADE_train_00003669,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",electric_motor;compressor_unit;portable_light,,
multi,ADE_train_00003670,"phase_2_pdin_out0,phase_2_pdin_out1",filter_strainer;water_filter,,
multi,ADE_train_00003671,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",ups_unit;construction_vehicle;concrete_column,,
multi,ADE_train_00003672,phase_2_pdin_out0,dirt_separator,,
multi,ADE_train_00003673,phase_2_pdin_out0,Y_strainer,,
multi,ADE_train_00003674,phase_2_pdin_out0,co_sensor,,
multi,ADE_train_00003678,"phase_2_pdin_out0,phase_2_pdin_out1",CO_detector;carbon_monoxide_sensor,,
multi,ADE_train_00003679,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",gas_sensor;environmental_sensor;temperature_sensor,,
multi,ADE_train_00003681,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",electric_motor;glazing_panel;radiator,,
multi,ADE_train_00003682,phase_2_pdin_out0,IAQ_sensor,,
multi,ADE_train_00003683,phase_2_pdin_out0,water_meter,,
multi,ADE_train_00003684,"phase_2_pdin_out0,phase_2_pdin_out1",electricity_meter;BTU_meter,,
multi,ADE_train_00003686,"phase_2_pdin_out0,phase_2_pdin_out1",flow_meter;window_glass,,
multi,ADE_train_00003687,"phase_2_pdin_out0,phase_2_pdin_out1",glass_panel;distribution_panel,,
multi,ADE_train_00003688,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",flex_duct;I_beam;H_beam,,
multi,ADE_train_00003691,"phase_2_pdin_out0,phase_2_pdin_out1",DB_board;switchgear_panel,,
multi,ADE_train_00003693,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",satellite_dish;workbench;pipe_support,,
multi,ADE_train_00003695,"phase_2_pdin_out0,phase_2_pdin_out1",control_board;cable_conduit,,
multi,ADE_train_00003696,phase_2_pdin_out0,PVC_conduit,,
multi,ADE_train_00003697,phase_2_pdin_out0,EMT_conduit,,
multi,ADE_train_00003700,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",scaffolding;concrete_column;generator_set,,
multi,ADE_train_00003701,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",utility_meter;drill_machine;rebars_single,,
multi,ADE_train_00003702,"phase_2_pdin_out0,phase_2_pdin_out1",fire_hose_reel;hose_reel,,
multi,ADE_train_00003703,"phase_2_pdin_out0,phase_2_pdin_out1",fire_extinguisher;extinguisher_cylinder,,
multi,ADE_train_00003704,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",fire_damper;smoke_damper;hvac_damper,,
multi,ADE_train_00003705,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",mechanical_pump;concrete_beam;construction_vehicle,,
multi,ADE_train_00003707,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",girder;wire_tray;ladder_tray,,
multi,ADE_train_00003709,"phase_2_pdin_out0,phase_2_pdin_out1",electrical_raceway;sprinkler_head,,
multi,ADE_train_00003712,"phase_1_pdin_out0,phase_1_pdin_out1,phase_1_pdin_out2",mobile_tower;concrete_mixer;steel_beam,,
multi,ADE_train_00003713,"phase_2_pdin_out0,phase_2_pdin_out1",variable_air_volume_unit;pibc_valve,,
multi,ADE_train_00003717,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",compressor_unit;air_grille;ups_unit,,
multi,ADE_train_00003718,"phase_2_pdin_out0,phase_2_pdin_out1",exhaust_fan;ventilation_fan,,
multi,ADE_train_00003719,"phase_2_pdin_out0,phase_2_pdin_out1",inline_fan;hvac_control_panel,,
multi,ADE_train_00003720,"phase_2_pdin_out0,phase_2_pdin_out1",mechanical_control_panel;return_grille,,
multi,ADE_train_00003723,"phase_2_pdin_out0,phase_2_pdin_out1",acoustic_silencer;duct_silencer,,
multi,ADE_train_00003727,"phase_2_pdin_out0,phase_2_pdin_out1",plastic_pipe;metal_pipe,,
multi,ADE_train_00003729,"phase_2_pdin_out0,phase_2_pdin_out1",hvac_pipe;pipe_hanger,,
multi,ADE_train_00003730,"phase_2_pdin_out0,phase_2_pdin_out1",pipe_clamp;pipe_bracket,,
multi,ADE_train_00003736,"phase_2_pdin_out0,phase_2_pdin_out1",heating_radiator;convector,,
multi,ADE_train_00003739,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",filter_strainer;water_filter;dirt_separator,,
multi,ADE_train_00003741,phase_2_pdin_out0,Y_strainer,,
multi,ADE_train_00003742,"phase_1_poco_out0,phase_1_poco_out1,phase_1_poco_out2",mechanical_valve;fuel_can;radiator,,
multi,ADE_train_00003747,"phase_2_pdin_out0,phase_2_pdin_out1",co_sensor;CO_detector,,
multi,ADE_train_00003748,phase_2_pdin_out0,carbon_monoxide_sensor,,
multi,ADE_train_00003749,"phase_1_shifu_out0,phase_1_shifu_out1,phase_1_shifu_out3",ups_unit;mechanical_pump;fuel_can,,
multi,ADE_train_00003751,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",gas_sensor;environmental_sensor;temperature_sensor,,
multi,ADE_train_00003752,"phase_2_pdin_out0,phase_2_pdin_out1,phase_2_pdin_out2",humidity_sensor;IAQ_sensor;water_meter,,
multi,ADE_train_00003755,phase_2_pdin_out0,electricity_meter,,
